timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,activity
203392,0.1530762,-0.9594728,0.1352539,-0.6713866,-0.6713866,-0.427246,0.189087,0.971436,-0.080566,0.793457,1.281738,-1.098633,7_Idle_Maitry
203432,0.15649416,-0.959717,0.1352539,-0.427246,-0.3051758,-0.7324218,0.186646,0.967285,-0.081665,0.0,0.976562,-0.915527,7_Idle_Maitry
203472,0.1595459,-0.9620362,0.13647464,-0.427246,-0.2441406,-0.793457,0.188355,0.971436,-0.080444,-0.061035,0.366211,-0.244141,7_Idle_Maitry
203512,0.15771484,-0.959961,0.1365967,-0.3051758,-0.06103514,-0.6713866,0.188232,0.973267,-0.080078,0.0,0.12207,0.12207,7_Idle_Maitry
203552,0.16101076,-0.9614258,0.1361084,-0.6103516,0.06103514,-0.3051758,0.188599,0.972168,-0.079712,0.061035,0.0,0.061035,7_Idle_Maitry
203592,0.15698244,-0.958008,0.13354492,-0.427246,0.0,-0.1220703,0.191528,0.972778,-0.081177,0.183105,-0.244141,-0.061035,7_Idle_Maitry
203632,0.15820316,-0.9586182,0.13562016,0.0,0.1220703,-0.06103514,0.187256,0.970825,-0.079956,0.061035,-0.183105,-0.488281,7_Idle_Maitry
203672,0.1567383,-0.9637452,0.1374512,-0.18310544,-0.18310544,-0.6713866,0.188721,0.973999,-0.07959,0.305176,-0.183105,-0.549316,7_Idle_Maitry
203712,0.15771484,-0.9625244,0.1367188,-0.4882812,-0.3051758,-0.9155272,0.188355,0.970947,-0.080322,0.610352,-0.305176,-0.549316,7_Idle_Maitry
203752,0.1558838,-0.9610596,0.1337891,-0.4882812,-0.5493164,-0.854492,0.186646,0.970581,-0.082397,0.305176,0.061035,0.183105,7_Idle_Maitry
203792,0.15539552,-0.9611818,0.1341553,0.0,-0.4882812,-1.281738,0.187012,0.973877,-0.081299,0.061035,0.183105,0.244141,7_Idle_Maitry
203832,0.1563721,-0.9605714,0.1358643,-0.18310544,-0.18310544,-1.281738,0.186523,0.973145,-0.079224,0.061035,0.366211,0.244141,7_Idle_Maitry
203872,0.1542969,-0.9613038,0.1348877,-0.3051758,0.06103514,-1.342773,0.188477,0.971924,-0.080322,0.305176,0.244141,0.732422,7_Idle_Maitry
203912,0.16235352,-0.9606934,0.1337891,-0.3051758,-0.1220703,-1.4648436,0.188477,0.970703,-0.079834,0.183105,-0.12207,0.427246,7_Idle_Maitry
203952,0.159668,-0.9554444,0.13195804,0.1220703,-0.3051758,-0.9765624,0.187866,0.973755,-0.0802,-0.12207,-0.305176,0.793457,7_Idle_Maitry
203992,0.1595459,-0.9627686,0.135376,0.18310544,0.1220703,-0.6103516,0.186035,0.969727,-0.078125,-0.12207,0.0,0.732422,7_Idle_Maitry
204032,0.15698244,-0.9610596,0.1346436,-0.18310544,0.06103514,-0.6713866,0.193848,0.977295,-0.078369,0.610352,0.0,0.366211,7_Idle_Maitry
204072,0.15649416,-0.9577638,0.1329346,0.06103514,0.1220703,-0.7324218,0.187622,0.971436,-0.078857,0.610352,-0.244141,0.061035,7_Idle_Maitry
204112,0.15979008,-0.9591066,0.13476564,0.18310544,0.18310544,-1.2207032,0.187378,0.971558,-0.078369,0.305176,-0.244141,0.12207,7_Idle_Maitry
204152,0.16149904,-0.9611818,0.1362305,0.18310544,0.3662109,-1.159668,0.186768,0.971802,-0.07898,0.488281,-0.366211,0.366211,7_Idle_Maitry
204192,0.16271976,-0.958252,0.1358643,0.0,0.3051758,-1.2207032,0.190308,0.9729,-0.078491,0.427246,-0.305176,0.671386,7_Idle_Maitry
