timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,activity
22821,0.2119141,-0.9550782,-0.0909424,16.357424,-47.66844,-1.098633,0.085938,1.009888,0.089844,2.746581,6.103514,-0.488281,2_Head_Shake_Maitryuie
22861,0.14221192,-0.9559326,-0.08508302,18.67676,-54.62646,0.4882812,0.0625,1.050904,0.104248,9.70459,24.41406,-0.549316,2_Head_Shake_Maitryuie
22901,0.14331056,-1.013428,-0.05175782,17.02881,-56.64062,-0.6713866,0.078369,0.978394,0.085205,18.67676,48.64501,0.732422,2_Head_Shake_Maitryuie
22941,0.0921631,-0.9708254,-0.0662842,8.72803,-53.40575,-4.821778,0.140137,0.992432,0.075439,21.72851,54.32128,-0.793457,2_Head_Shake_Maitryuie
22981,0.118042,-0.951172,-0.08618164,13.18359,-47.4243,-6.04248,0.142944,0.931519,0.053833,18.06641,56.64062,-0.061035,2_Head_Shake_Maitryuie
23021,0.13476564,-0.9818116,-0.06555176,13.30566,-45.22704,-5.615234,0.168335,0.98169,0.0448,10.131832,54.32128,1.89209,2_Head_Shake_Maitryuie
23061,0.14624024,-0.9722902,-0.06152344,10.80322,-43.70116,-2.624511,0.158814,0.993896,0.064209,13.97705,47.91259,4.760742,2_Head_Shake_Maitryuie
23101,0.13391116,-0.9610596,-0.06823732,11.474608,-41.5039,-1.4038084,0.160156,0.967041,0.053955,14.160152,45.53222,4.699708,2_Head_Shake_Maitryuie
23142,0.14331056,-0.9777834,-0.05810548,10.92529,-39.0625,-0.9765624,0.164307,0.97815,0.048462,12.3291,43.70116,1.281738,2_Head_Shake_Maitryuie
23182,0.14624024,-0.9661866,-0.05395508,10.131832,-39.97804,0.06103514,0.170898,0.980347,0.048828,13.244628,41.25976,0.427246,2_Head_Shake_Maitryuie
23222,0.12182618,-0.9698488,-0.05004884,11.2915,-37.04834,-0.2441406,0.16394,0.977539,0.042236,12.81738,38.94044,0.305176,2_Head_Shake_Maitryuie
23262,0.1529541,-0.9799806,-0.04919434,10.31494,-37.59766,0.06103514,0.154419,0.979858,0.03772,12.08496,39.61182,-1.098633,2_Head_Shake_Maitryuie
23302,0.1556397,-0.9853516,-0.04504395,8.300784,-41.38182,1.4038084,0.1698,0.979248,0.029297,13.000484,36.438,-0.305176,2_Head_Shake_Maitryuie
23342,0.17089848,-0.972046,-0.04748536,8.300784,-48.40087,1.037598,0.143066,0.978272,0.029663,12.023924,37.59766,-1.281738,2_Head_Shake_Maitryuie
23382,0.1817627,-0.9647218,-0.04724122,9.765626,-58.65478,1.8920896,0.134155,0.984497,0.02832,10.92529,40.58837,-3.051757,2_Head_Shake_Maitryuie
23422,0.19970708,-0.9505616,-0.04382325,14.09912,-73.36426,1.647949,0.109497,0.989746,0.03418,10.986324,47.48534,-3.295898,2_Head_Shake_Maitryuie
23462,0.1711426,-0.961792,-0.01916504,19.04297,-87.15818,2.075196,0.091064,1.005127,0.038696,13.122556,57.86132,-4.638672,2_Head_Shake_Maitryuie
23502,0.13061524,-0.9747316,0.00720215,20.56884,-97.9614,0.9765624,0.078125,1.01123,0.044922,15.19775,64.3921,-4.821778,2_Head_Shake_Maitryuie
23542,0.0949707,-0.9793702,0.016601568,20.019532,-98.75486,1.8920896,0.074585,1.011353,0.041748,21.179192,80.87156,-4.638672,2_Head_Shake_Maitryuie
23582,0.05871582,-0.9840088,0.01928711,18.493652,-93.20066,7.324218,0.094116,0.991944,0.034058,24.841304,92.5903,-5.004884,2_Head_Shake_Maitryuie
23622,0.014282228,-1.0040284,0.02282715,15.441892,-81.84814,2.380371,0.14563,0.980957,0.014404,24.78027,98.87694,-5.371092,2_Head_Shake_Maitryuie
