timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,activity
734500,0.002807618,-0.748047,-0.6396486,-0.2441406,0.3662109,-0.5493164,0.005005,0.938477,0.353027,0.244141,0.183105,-0.427246,3_Tilt_left_Tishha
734540,0.000732422,-0.741333,-0.6383058,-0.5493164,0.3051758,-0.7324218,0.002197,0.936279,0.350098,0.366211,-0.305176,0,3_Tilt_left_Tishha
734580,0.003295899,-0.7407228,-0.6424562,-0.1220703,0.3051758,-0.9765624,0.002441,0.939209,0.348389,0.183105,-0.549316,0.061035,3_Tilt_left_Tishha
734620,0.00390625,-0.7501222,-0.6373292,0,0.1220703,-0.793457,-0.001099,0.933716,0.349976,-0.12207,-0.305176,0.366211,3_Tilt_left_Tishha
734660,0.001220703,-0.748047,-0.636841,-0.5493164,0.427246,-0.3051758,0.002686,0.938721,0.350464,0.793457,-0.427246,0.427246,3_Tilt_left_Tishha
734700,0.001831055,-0.739624,-0.63855,-0.6713866,0.5493164,-1.037598,0.002075,0.934204,0.347046,0.244141,-0.305176,0.183105,3_Tilt_left_Tishha
734740,0.009155274,-0.7424318,-0.6413574,-0.2441406,0.06103514,-1.586914,0.000122,0.935425,0.348145,-0.244141,-0.671386,0.061035,3_Tilt_left_Tishha
734780,0.012817384,-0.74646,-0.6409914,-0.1220703,-0.2441406,-1.4038084,-0.002441,0.934448,0.350464,-0.183105,-0.244141,0.915527,3_Tilt_left_Tishha
734820,0.004638672,-0.7421876,-0.6411134,0.1220703,0.4882812,-0.854492,0.006592,0.938965,0.351563,0.366211,0.12207,0.915527,3_Tilt_left_Tishha
734860,0.006958008,-0.7459718,-0.638672,-0.1220703,0.5493164,-0.7324218,0.009521,0.932739,0.352417,0.061035,0.305176,0.427246,3_Tilt_left_Tishha
734900,0.007080078,-0.7465822,-0.6394044,-0.3051758,0.4882812,-0.9155272,0.009155,0.934692,0.351929,0.549316,-0.671386,0.488281,3_Tilt_left_Tishha
734940,0.009643556,-0.7449952,-0.6409914,-0.3662109,0.427246,-1.586914,0.003052,0.934692,0.349365,0.244141,-0.610352,0.366211,3_Tilt_left_Tishha
734980,0.012573244,-0.7437744,-0.640381,-0.3662109,0.5493164,-1.586914,0.005249,0.936157,0.349854,0.061035,-0.366211,0.732422,3_Tilt_left_Tishha
735020,0.01940918,-0.742798,-0.6384278,-0.4882812,0.7324218,-1.037598,0.008667,0.934937,0.351929,0.12207,-0.305176,1.159668,3_Tilt_left_Tishha
735060,0.0189209,-0.7397462,-0.6397706,-0.5493164,0.18310544,-0.6713866,0.014893,0.932129,0.351563,0,-0.610352,1.037598,3_Tilt_left_Tishha
735100,0.016357424,-0.739624,-0.640503,-0.427246,-0.1220703,-0.5493164,0.01355,0.931152,0.350952,-0.12207,-0.610352,0.488281,3_Tilt_left_Tishha
735140,0.012451172,-0.7415772,-0.6414796,-0.1220703,0.1220703,-0.3662109,0.013672,0.932862,0.352783,-0.061035,-0.244141,0,3_Tilt_left_Tishha
735180,0.013183596,-0.7457276,-0.6398926,-15.624996,0.18310544,-0.06103514,0.013184,0.933838,0.353272,0.183105,-0.183105,-0.061035,3_Tilt_left_Tishha
735220,0.01171875,-0.7469484,-0.638916,-0.1220703,0.18310544,-0.18310544,0.014038,0.935791,0.352783,0.366211,-0.366211,-0.12207,3_Tilt_left_Tishha
735260,0.008300784,-0.7386476,-0.6372072,-0.5493164,0.06103514,-0.7324218,0.009155,0.93457,0.349365,0.366211,-0.488281,-0.305176,3_Tilt_left_Tishha
735300,0.012939456,-0.7399904,-0.6430664,-0.4882812,-0.06103514,-1.159668,0.007324,0.936157,0.348022,0.305176,-0.427246,-0.183105,3_Tilt_left_Tishha
735340,0.013427736,-0.7459718,-0.6408692,0.2441406,-0.2441406,-0.427246,0.005859,0.929077,0.350952,-0.244141,-0.12207,0.244141,3_Tilt_left_Tishha
735380,0.002563477,-0.7491456,-0.6365968,-0.427246,-0.06103514,-0.1220703,0.015259,0.945312,0.353638,0.488281,0,0.366211,3_Tilt_left_Tishha
735420,0.007080078,-0.739624,-0.6383058,-0.5493164,0.2441406,-1.037598,0.007202,0.933106,0.349976,0.549316,0.12207,-0.488281,3_Tilt_left_Tishha
735460,0.013427736,-0.743042,-0.6431886,-0.2441406,-0.427246,-1.4038084,0.003906,0.932495,0.347656,-0.12207,-0.366211,-0.183105,3_Tilt_left_Tishha
735500,0.012329104,-0.7470704,-0.6419678,-0.1220703,-0.427246,-1.037598,0.001099,0.935669,0.351685,-0.061035,0.061035,0.671386,3_Tilt_left_Tishha
735540,0.009521484,-0.743042,-0.6411134,0.06103514,0.5493164,-0.6103516,0.012451,0.93689,0.35376,0.549316,0.488281,0.366211,3_Tilt_left_Tishha
735580,0.01159668,-0.7423096,-0.6398926,-0.3662109,0.3051758,-0.3051758,0.016846,0.935181,0.354004,0.183105,0.061035,0.244141,3_Tilt_left_Tishha
735620,0.010131836,-0.7406006,-0.6409914,0,0.427246,-0.3051758,0.009888,0.931396,0.351563,0.305176,-0.854492,0.061035,3_Tilt_left_Tishha
735660,0.009643556,-0.7449952,-0.640381,0.06103514,0.7324218,-0.6713866,0.009521,0.936157,0.353394,0.183105,-0.549316,-0.183105,3_Tilt_left_Tishha
735700,0.016723632,-0.7471924,-0.6408692,-0.3051758,0.854492,-0.793457,0.01001,0.936524,0.352295,0.549316,-0.732422,0,3_Tilt_left_Tishha
735740,0.01782227,-0.7416994,-0.638794,-0.3051758,0.5493164,-0.4882812,0.012207,0.933228,0.351563,0.366211,-0.854492,0.549316,3_Tilt_left_Tishha
735780,0.01940918,-0.741333,-0.640381,-0.06103514,-0.3051758,-0.9765624,0.015747,0.936768,0.351196,0.12207,-0.915527,0.305176,3_Tilt_left_Tishha
735820,0.016723632,-0.7418214,-0.6392824,-0.06103514,-0.7324218,-1.159668,0.010254,0.933472,0.351318,0.366211,-0.244141,0.183105,3_Tilt_left_Tishha
735860,0.016357424,-0.7434084,-0.640381,-0.3051758,-0.7324218,-0.793457,0.011108,0.933472,0.351196,0.488281,0.427246,0.305176,3_Tilt_left_Tishha
735900,0.01513672,-0.7424318,-0.6411134,-0.1220703,-0.3051758,-0.18310544,0.015137,0.931152,0.352173,0.305176,0.732422,0.244141,3_Tilt_left_Tishha
735940,0.01477051,-0.7449952,-0.6402588,0.3051758,-0.427246,-0.3662109,0.019165,0.935059,0.352539,0.244141,0.305176,-0.244141,3_Tilt_left_Tishha
735980,0.01477051,-0.7434084,-0.6400148,0.1220703,-0.6713866,-0.9155272,0.01123,0.935059,0.352783,0.488281,0,-0.488281,3_Tilt_left_Tishha
