timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,activity
569273,-0.862793,-0.4735108,-0.005126954,-0.854492,-0.2441406,0.9765624,-0.834351,0.502075,-0.248169,0.244141,-0.061035,-1.525878,6_Look_down_Maitreyi
569313,-0.8637696,-0.4777832,-0.00378418,-0.9765624,-0.18310544,1.4648436,-0.834595,0.500122,-0.245361,0.12207,-0.061035,-1.403808,6_Look_down_Maitreyi
569353,-0.8720704,-0.4692383,-0.00756836,-0.6103516,-0.1220703,1.342773,-0.834229,0.500977,-0.24585,0.427246,-0.061035,-2.01416,6_Look_down_Maitreyi
569393,-0.8786622,-0.4768067,-0.005126954,-0.6103516,-0.18310544,0.3662109,-0.837769,0.500122,-0.245361,0.183105,-0.12207,-2.380371,6_Look_down_Maitreyi
569433,-0.8758546,-0.4705811,-0.005859376,-0.793457,-0.2441406,-0.793457,-0.845825,0.49585,-0.246826,0.671386,-0.12207,-1.525878,6_Look_down_Maitreyi
569473,-0.8721924,-0.4698487,-0.00793457,-0.7324218,-0.6103516,-1.342773,-0.849365,0.495117,-0.248657,0.0,0.0,-0.671386,6_Look_down_Maitreyi
569513,-0.8717042,-0.4708252,-0.00732422,-0.3662109,-0.6713866,-1.342773,-0.847656,0.493408,-0.24585,-0.244141,0.12207,0.12207,6_Look_down_Maitreyi
569553,-0.8708496,-0.4736328,-0.006469728,-0.2441406,-0.18310544,-1.281738,-0.844971,0.497437,-0.244995,-0.12207,0.549316,0.549316,6_Look_down_Maitreyi
569593,-0.867798,-0.4733887,-0.0078125,0.06103514,0.2441406,-1.5258784,-0.837769,0.498047,-0.245483,0.183105,0.305176,0.549316,6_Look_down_Maitreyi
569633,-0.8618164,-0.4724122,-0.00720215,0.18310544,-0.1220703,-1.098633,-0.837158,0.499146,-0.244995,0.244141,-0.183105,0.610352,6_Look_down_Maitreyi
569673,-0.8641358,-0.4737549,-0.005615236,0.3662109,-0.2441406,-0.4882812,-0.838745,0.499878,-0.243286,0.549316,-0.305176,0.854492,6_Look_down_Maitreyi
569713,-0.8673096,-0.4754639,-0.004150392,0.2441406,-0.06103514,-0.3051758,-0.835816,0.499268,-0.243652,0.793457,0.061035,0.183105,6_Look_down_Maitreyi
569753,-0.8674318,-0.4742432,-0.003540039,0.06103514,0.06103514,-0.06103514,-0.834595,0.498657,-0.246338,0.976562,0.0,-0.183105,6_Look_down_Maitreyi
569793,-0.8709718,-0.4753418,-0.0031738284,0.06103514,-0.06103514,-0.3051758,-0.835694,0.498169,-0.248047,0.854492,-0.244141,-0.427246,6_Look_down_Maitreyi
569833,-0.8692628,-0.4732666,-0.003295899,0.0,-0.1220703,-0.427246,-0.839966,0.5,-0.248291,0.732422,-0.183105,-0.549316,6_Look_down_Maitreyi
569873,-0.8675538,-0.4700928,-0.003295899,-0.06103514,-0.06103514,-0.4882812,-0.841309,0.497925,-0.248779,0.671386,-0.12207,-0.244141,6_Look_down_Maitreyi
569913,-0.878296,-0.4637452,0.01916504,-0.06103514,-0.793457,0.427246,-0.838379,0.496216,-0.248047,0.610352,0.0,-0.12207,6_Look_down_Maitreyi
569953,-0.878174,-0.463501,0.006958008,-3.295898,-9.643556,0.0,-0.836548,0.495361,-0.247925,0.671386,-0.183105,-0.366211,6_Look_down_Maitreyi
569993,-0.9208986,-0.4674073,-0.003295899,1.5258784,1.647949,0.7324218,-0.854004,0.483521,-0.261475,-1.586914,0.976562,-1.037598,6_Look_down_Maitreyi
570033,-0.8929444,-0.4658204,-0.006103516,-0.3051758,3.479003,-0.2441406,-0.822876,0.489258,-0.266724,-1.708984,2.868652,-0.732422,6_Look_down_Maitreyi
570073,-0.8648682,-0.4586182,-0.009277344,0.427246,2.0141608,-0.18310544,-0.852417,0.500122,-0.262573,-0.610352,-0.915527,0.12207,6_Look_down_Maitreyi
