timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,activity
958060,0.09643556,-0.9550782,0.2211914,-0.2441406,-0.427246,-1.4038084,0.150024,0.813965,-0.528198,1.037598,0,-0.12207,4_Tilt_Right_Tishha
958100,0.0963135,-0.9526368,0.22314456,0.6103516,0.4882812,-0.427246,0.147339,0.811768,-0.531616,0.610352,-0.183105,0.366211,4_Tilt_Right_Tishha
958140,0.1044922,-0.9594728,0.22351076,-0.06103514,-0.7324218,0.3051758,0.159912,0.817139,-0.529541,0.244141,0.305176,0.488281,4_Tilt_Right_Tishha
958180,0.0966797,-0.9445802,0.2180176,0.06103514,-2.075196,0.18310544,0.151855,0.812256,-0.536255,0.976562,-0.488281,-0.183105,4_Tilt_Right_Tishha
958220,0.09106446,-0.9417726,0.2155762,1.342773,-2.441407,0.3662109,0.145752,0.816284,-0.532959,0.732422,0.793457,-1.159668,4_Tilt_Right_Tishha
958260,0.08374024,-0.954712,0.22277832,1.647949,-0.6713866,0.7324218,0.145752,0.815064,-0.523194,1.342773,1.831054,-1.403808,4_Tilt_Right_Tishha
958300,0.0888672,-0.9591066,0.22729492,0.3662109,0.6103516,0.9765624,0.153809,0.813477,-0.523316,2.258301,1.281738,-1.770019,4_Tilt_Right_Tishha
958340,0.08178712,-0.9520264,0.230835,0.427246,1.647949,0.6103516,0.158325,0.809448,-0.533814,2.075196,-0.549316,-1.342773,4_Tilt_Right_Tishha
958380,0.09118654,-0.9610596,0.2279053,-0.1220703,0.9765624,0.3051758,0.148682,0.811768,-0.538208,0.671386,-1.831054,-0.793457,4_Tilt_Right_Tishha
958420,0.08483888,-0.9470216,0.22802736,0.1220703,-0.18310544,-0.6103516,0.138428,0.813232,-0.541016,0.610352,-2.01416,-0.12207,4_Tilt_Right_Tishha
958460,0.08752444,-0.9520264,0.2298584,0.7324218,-0.427246,-1.281738,0.133911,0.812866,-0.539917,0.061035,-0.671386,-0.244141,4_Tilt_Right_Tishha
958500,0.09277344,-0.9577638,0.2348633,0.3051758,-0.4882812,-0.6713866,0.138672,0.815796,-0.538574,0.793457,0.061035,0.244141,4_Tilt_Right_Tishha
