timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,activity
388900,0.2415772,-0.881592,-0.3594971,13.18359,-39.61182,-20.38574,0.159424,0.978394,0.032349,9.765626,46.50878,4.211426,2_Head_Shake__Abha
388940,0.2398682,-0.8769532,-0.3543702,14.22119,-38.20802,-20.019532,0.165527,0.975952,0.031128,10.375976,45.10497,3.967285,2_Head_Shake__Abha
388980,0.2556153,-0.8891602,-0.3511963,14.282224,-38.57422,-21.301268,0.171387,0.977539,0.026001,10.92529,44.67772,3.601074,2_Head_Shake__Abha
389020,0.2579346,-0.886963,-0.3460694,12.756344,-40.2832,-19.89746,0.161133,0.970947,0.026001,11.474608,43.70116,5.249022,2_Head_Shake__Abha
389060,0.24987796,-0.892334,-0.3449708,12.023924,-41.32079,-18.859868,0.173218,0.966187,0.019043,9.765626,44.7998,4.394532,2_Head_Shake__Abha
389100,0.2545166,-0.8884278,-0.3446045,10.375976,-40.40526,-17.45606,0.169312,0.971436,0.016113,9.94873,45.89843,2.319336,2_Head_Shake__Abha
389140,0.2680664,-0.892212,-0.3424073,8.789064,-41.99218,-17.57813,0.184814,0.969116,0.015991,8.789064,45.04394,0.427246,2_Head_Shake__Abha
389180,0.284668,-0.8902588,-0.3382569,7.019042,-49.01122,-19.16504,0.172974,0.963867,0.014648,7.690428,44.86083,-0.061035,2_Head_Shake__Abha
389220,0.2835694,-0.8795166,-0.3360596,7.751464,-56.03026,-22.15576,0.148926,0.961182,0.012573,5.859374,47.4243,-1.586914,2_Head_Shake__Abha
389260,0.2738038,-0.8804932,-0.3420411,8.056642,-64.45314,-25.329584,0.135132,0.966064,0.016235,4.821778,51.20848,-2.624511,2_Head_Shake__Abha
389300,0.2419434,-0.8811036,-0.3542481,9.94873,-65.73486,-24.35302,0.135132,0.966064,0.016235,4.821778,51.20848,-2.624511,2_Head_Shake__Abha
389340,0.1994629,-0.8879396,-0.3607178,7.995604,-60.11962,-21.24023,0.135132,0.966064,0.016235,4.821778,51.20848,-2.624511,2_Head_Shake__Abha
389380,0.1942139,-0.9033204,-0.3734131,2.685546,-54.68749,-20.44677,0.135132,0.966064,0.016235,4.821778,51.20848,-2.624511,2_Head_Shake__Abha
389420,0.15197756,-0.8901368,-0.3925782,0.7324218,-41.38182,-16.90674,0.135132,0.966064,0.016235,4.821778,51.20848,-2.624511,2_Head_Shake__Abha
389460,0.15405276,-0.8735352,-0.4129639,-2.136231,-21.48437,-10.009768,0.135132,0.966064,0.016235,4.821778,51.20848,-2.624511,2_Head_Shake__Abha
389500,0.16430668,-0.874878,-0.4290772,-3.723144,-8.789064,-5.126952,0.135132,0.966064,0.016235,4.821778,51.20848,-2.624511,2_Head_Shake__Abha
389540,0.1938477,-0.8580324,-0.4364014,-4.943848,-0.793457,-3.173828,0.135132,0.966064,0.016235,4.821778,51.20848,-2.624511,2_Head_Shake__Abha
389580,0.19396976,-0.8532716,-0.4450684,-6.04248,4.516602,-1.2207032,0.181397,0.977539,0.078247,-2.197266,10.864256,-1.831054,2_Head_Shake__Abha
389620,0.19689944,-0.831299,-0.4515381,-2.441407,12.634276,1.342773,0.147095,0.977539,0.095825,-4.638672,0.488281,0.793457,2_Head_Shake__Abha
389660,0.1999512,-0.8720704,-0.4406739,-4.333496,21.057124,4.882814,0.156982,0.97998,0.109497,-5.920409,-4.943848,1.342773,2_Head_Shake__Abha
389700,0.2032471,-0.8492432,-0.4265137,-7.629394,28.991692,7.568358,0.164063,0.990723,0.121094,-1.464844,-13.427732,3.234863,2_Head_Shake__Abha
389740,0.227417,-0.857544,-0.4300538,-7.690428,35.09522,11.718748,0.170654,0.959961,0.108032,-2.319336,-21.3623,3.051757,2_Head_Shake__Abha
389780,0.23266604,-0.848877,-0.4199219,-8.60596,40.16112,16.601568,0.182129,0.973877,0.100464,-6.04248,-29.78515,2.990722,2_Head_Shake__Abha
389820,0.213501,-0.8824464,-0.4093018,-9.643556,46.32568,20.38574,0.195068,0.97229,0.108887,-5.981444,-40.83251,0.305176,2_Head_Shake__Abha
389860,0.18615724,-0.8897706,-0.392212,-18.737796,64.81934,31.372068,0.190064,0.983643,0.10791,-5.737304,-44.31152,-0.305176,2_Head_Shake__Abha
389900,0.204834,-0.8843994,-0.3878174,-23.92578,77.63674,36.438,0.190064,0.983643,0.10791,-5.737304,-44.31152,-0.305176,2_Head_Shake__Abha
389940,0.21459964,-0.866333,-0.3857422,-26.73339,88.13476,40.83251,0.217041,0.965698,0.091431,-5.615234,-51.33056,-1.647949,2_Head_Shake__Abha
389980,0.22314456,-0.8573,-0.3775635,-25.695796,96.43554,44.37255,0.257568,0.957398,0.082886,-11.96289,-70.19044,-5.126952,2_Head_Shake__Abha
390020,0.2797852,-0.861084,-0.3760987,-21.91162,99.24316,47.60741,0.212769,0.961548,0.119873,-18.55469,-98.08348,-6.347656,2_Head_Shake__Abha
390060,0.2611084,-0.8588868,-0.3665772,-16.41846,96.80174,44.31152,0.212769,0.961548,0.119873,-18.55469,-98.08348,-6.347656,2_Head_Shake__Abha
390100,0.2650147,-0.8671876,-0.3605958,-15.258788,91.8579,43.09081,0.194336,0.970947,0.127686,-16.78467,-109.0698,-5.920409,2_Head_Shake__Abha
390140,0.2647706,-0.8741456,-0.352295,-12.756344,88.9282,39.00147,0.164795,1.003906,0.133179,-14.282224,-111.63328,-7.263182,2_Head_Shake__Abha
390180,0.2694092,-0.8848878,-0.3481446,-12.81738,83.5571,37.71973,0.149048,0.97815,0.102539,-7.080076,-103.45456,-4.089356,2_Head_Shake__Abha
