timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,activity
1474754,0.74292,-0.64563,-0.17175296,-0.6713866,-1.098633,-2.868652,0.681396,0.705566,0.126831,-1.464844,0.976562,2.441407,5_Look_up_Abha
1474794,0.7335206,-0.6446534,-0.1751709,-0.06103514,-1.159668,-1.159668,0.681152,0.704468,0.129272,-0.610352,1.464844,1.831054,5_Look_up_Abha
1474834,0.7313234,-0.649048,-0.1702881,0.2441406,0.0,-0.06103514,0.684204,0.710571,0.131226,0.061035,1.464844,0.488281,5_Look_up_Abha
1474874,0.7287598,-0.6488038,-0.16479492,0.2441406,0.3051758,0.427246,0.684937,0.710327,0.126343,0.671386,0.0,-0.12207,5_Look_up_Abha
1474914,0.7298584,-0.6513672,-0.15612796,-0.06103514,0.7324218,0.7324218,0.676636,0.70874,0.120605,0.671386,-0.610352,-0.610352,5_Look_up_Abha
1474954,0.7314454,-0.6549074,-0.1567383,-0.427246,0.5493164,0.5493164,0.676026,0.701294,0.112793,0.671386,-1.281738,-0.549316,5_Look_up_Abha
1474994,0.734375,-0.6583254,-0.1555176,-1.037598,0.06103514,-0.18310544,0.677002,0.709351,0.110107,0.061035,-0.976562,-0.976562,5_Look_up_Abha
1475034,0.7296144,-0.6558838,-0.1575928,-1.2207032,-0.3662109,0.1220703,0.673218,0.707276,0.107422,-0.244141,-1.037598,-0.488281,5_Look_up_Abha
1475074,0.7302246,-0.6552736,-0.161377,-1.2207032,-1.159668,0.854492,0.674561,0.710083,0.109009,-0.549316,-0.061035,-0.732422,5_Look_up_Abha
1475114,0.723755,-0.6489258,-0.1621094,-0.427246,-1.037598,-0.06103514,0.671875,0.710571,0.112671,-0.427246,0.244141,-1.586914,5_Look_up_Abha
1475154,0.7243654,-0.659668,-0.16430668,-0.1220703,-0.6103516,-0.9765624,0.671997,0.709351,0.114746,0.12207,0.610352,-1.159668,5_Look_up_Abha
1475194,0.7233888,-0.6520996,-0.16308596,-0.18310544,-0.3051758,-0.5493164,0.670654,0.709839,0.11499,0.244141,0.549316,-0.244141,5_Look_up_Abha
1475234,0.7248536,-0.6571046,-0.1617432,-0.3662109,0.1220703,-1.281738,0.670898,0.7146,0.113647,0.305176,0.549316,0.244141,5_Look_up_Abha
1475274,0.7315674,-0.6575928,-0.1628418,-0.6103516,0.06103514,-1.4038084,0.669434,0.710571,0.113647,0.366211,0.12207,-0.427246,5_Look_up_Abha
1475314,0.7319336,-0.6511232,-0.16308596,-0.793457,-0.1220703,-2.0141608,0.672119,0.707276,0.112305,0.183105,0.061035,0.610352,5_Look_up_Abha
1475354,0.729126,-0.6477052,-0.1638184,-0.3051758,0.0,-1.9531248,0.675537,0.709595,0.115601,-0.244141,0.061035,0.854492,5_Look_up_Abha
1475394,0.734253,-0.6529542,-0.164917,-0.1220703,-0.06103514,-2.624511,0.674316,0.70813,0.118408,-0.488281,0.305176,1.159668,5_Look_up_Abha
1475434,0.729126,-0.647461,-0.16552736,-0.3051758,-0.06103514,-3.356933,0.676148,0.7052,0.119019,0.0,0.183105,1.220704,5_Look_up_Abha
1475474,0.7336426,-0.6481934,-0.16723636,-0.06103514,0.2441406,-3.479003,0.675659,0.710083,0.11853,-0.12207,0.427246,1.953124,5_Look_up_Abha
1475514,0.7349854,-0.6461182,-0.16552736,-0.18310544,0.427246,-2.685546,0.671997,0.69812,0.120117,-0.366211,0.488281,2.502442,5_Look_up_Abha
1475554,0.7381592,-0.6445314,-0.16101076,-0.2441406,0.9765624,-2.929687,0.681641,0.708862,0.122681,-0.244141,0.183105,2.563476,5_Look_up_Abha
1475594,0.7386476,-0.6430664,-0.1640625,-0.427246,1.2207032,-2.319336,0.680298,0.702759,0.120117,-0.183105,-0.244141,2.319336,5_Look_up_Abha
1475634,0.737549,-0.6499024,-0.16516116,-0.18310544,2.502442,-4.089356,0.68396,0.696533,0.119507,-0.427246,-0.488281,2.502442,5_Look_up_Abha
1475674,0.7406006,-0.6441652,-0.1673584,-0.3662109,2.807617,-3.784179,0.687378,0.699219,0.122559,-0.488281,-0.976562,2.380371,5_Look_up_Abha
1475714,0.7401124,-0.6286622,-0.15661624,0.5493164,2.868652,-5.310058,0.686646,0.700806,0.121094,-0.732422,-1.831054,4.211426,5_Look_up_Abha
