timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,activity
1996791,-0.2890626,-0.3920899,-0.86084,1.281738,-1.2207032,-0.854492,-0.484619,0.642578,0.617066,0.915527,1.586914,0.610352,3_Tilt_Left_Abha
1996831,-0.2889405,-0.394043,-0.8570558,0.5493164,-0.5493164,-0.1220703,-0.479004,0.643799,0.613648,1.037598,1.525878,0.305176,3_Tilt_Left_Abha
1996871,-0.284668,-0.392334,-0.8590088,-0.2441406,-0.427246,-0.4882812,-0.477905,0.639282,0.607056,1.037598,0.488281,-0.12207,3_Tilt_Left_Abha
1996911,-0.2860108,-0.390625,-0.8607178,-0.2441406,-1.159668,-0.4882812,-0.480591,0.63916,0.605225,0.244141,-0.183105,-0.671386,3_Tilt_Left_Abha
1996951,-0.2918702,-0.3878174,-0.8631592,-0.3051758,-1.342773,-0.7324218,-0.487427,0.643066,0.609619,-0.183105,0.244141,-0.12207,3_Tilt_Left_Abha
1996991,-0.2908936,-0.3901368,-0.8630372,0.3662109,-0.7324218,-1.647949,-0.487915,0.641113,0.611084,-0.061035,0.915527,-0.610352,3_Tilt_Left_Abha
1997031,-0.2908936,-0.3900147,-0.8619386,0.793457,0.1220703,-1.770019,-0.486572,0.647949,0.612915,0.244141,0.976562,0.183105,3_Tilt_Left_Abha
1997071,-0.2862549,-0.3958741,-0.857422,0.4882812,0.3051758,-1.281738,-0.4823,0.644776,0.611328,0.671386,0.671386,0.976562,3_Tilt_Left_Abha
1997111,-0.2857666,-0.3937989,-0.855591,0.3662109,0.4882812,-0.6713866,-0.482178,0.646729,0.609375,1.281738,0.061035,1.403808,3_Tilt_Left_Abha
1997151,-0.2803956,-0.3968506,-0.8564454,0.18310544,0.1220703,-0.4882812,-0.478027,0.64502,0.605591,0.854492,-0.183105,0.854492,3_Tilt_Left_Abha
1997191,-0.2823487,-0.3937989,-0.8573,0.06103514,-0.3662109,-0.2441406,-0.478272,0.644165,0.607422,0.671386,-0.610352,0.366211,3_Tilt_Left_Abha
