timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,activity
59798,0.3931885,-0.558838,-0.704712,0.9765624,-0.6103516,-1.2207032,0.3125,0.743286,0.609253,0.061035,-0.183105,0.427246,3_Tilt_Left_Parthib
59838,0.3953858,-0.565918,-0.7020264,1.159668,-0.793457,0.06103514,0.300171,0.730957,0.607056,0.915527,0.061035,1.037598,3_Tilt_Left_Parthib
59878,0.390503,-0.5646974,-0.7056886,0.18310544,-1.281738,0.3662109,0.308472,0.732788,0.605469,1.159668,0.671386,0.488281,3_Tilt_Left_Parthib
59918,0.3851319,-0.5595704,-0.7060548,0.18310544,-0.9765624,0.4882812,0.312622,0.733521,0.601807,1.403808,0.488281,-0.366211,3_Tilt_Left_Parthib
59958,0.3865967,-0.5561524,-0.7070314,0.7324218,-0.854492,0.5493164,0.306274,0.732422,0.605591,0.305176,0.732422,-1.159668,3_Tilt_Left_Parthib
59998,0.3846436,-0.5595704,-0.7058106,1.037598,-0.6103516,-0.2441406,0.305542,0.73645,0.606079,0.549316,0.549316,-0.854492,3_Tilt_Left_Parthib
60038,0.3858643,-0.5635988,-0.7044678,0.6713866,-0.1220703,-0.427246,0.302002,0.734375,0.606445,1.159668,0.488281,-0.854492,3_Tilt_Left_Parthib
60078,0.3802491,-0.5614014,-0.7043458,0.5493164,0.0,-0.7324218,0.307983,0.732788,0.604248,1.342773,0.305176,0.12207,3_Tilt_Left_Parthib
60118,0.3809815,-0.5678712,-0.704834,0.6103516,1.159668,-1.4038084,0.303833,0.729736,0.603394,0.793457,0.0,0.12207,3_Tilt_Left_Parthib
60158,0.3846436,-0.5644532,-0.7067872,0.06103514,1.708984,-1.098633,0.306763,0.736938,0.602661,0.671386,-0.244141,0.488281,3_Tilt_Left_Parthib
60198,0.390503,-0.5595704,-0.7053224,0.3662109,1.708984,-1.770019,0.307373,0.733887,0.602051,0.488281,-1.098633,1.403808,3_Tilt_Left_Parthib
60238,0.3961182,-0.5653076,-0.70105,0.4882812,1.098633,-1.647949,0.305542,0.733887,0.606079,0.0,-1.586914,1.281738,3_Tilt_Left_Parthib
60278,0.3894044,-0.5684816,-0.6949464,-0.6103516,0.18310544,-2.258301,0.30603,0.737549,0.604858,0.305176,-1.464844,1.770019,3_Tilt_Left_Parthib
60318,0.3916016,-0.5715334,-0.6950684,-2.502442,0.2441406,-2.868652,0.304932,0.731568,0.60083,0.610352,-0.854492,1.525878,3_Tilt_Left_Parthib
60358,0.3959961,-0.562256,-0.699585,-3.906249,-0.3051758,-2.258301,0.307739,0.721436,0.593506,-1.037598,0.12207,1.953124,3_Tilt_Left_Parthib
60398,0.3977051,-0.5496826,-0.7109376,-4.028321,0.2441406,-0.6713866,0.310059,0.725952,0.595093,-2.990722,0.305176,1.953124,3_Tilt_Left_Parthib
60438,0.3953858,-0.5434572,-0.718506,-2.746581,1.2207032,-0.6713866,0.317871,0.725586,0.604736,-4.028321,0.488281,0.915527,3_Tilt_Left_Parthib
60478,0.4002686,-0.5408936,-0.716919,-1.037598,1.281738,-0.427246,0.321289,0.729858,0.615234,-3.906249,-0.244141,-0.061035,3_Tilt_Left_Parthib
60518,0.397461,-0.543091,-0.7113038,0.18310544,1.281738,-0.427246,0.320801,0.736084,0.622314,-2.502442,-1.403808,0.305176,3_Tilt_Left_Parthib
